# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
5.428157532262599894e+00 2.780830410109867978e-01 -4.347619620706686394e-01 1.186302519750404119e+09 3.253650666151528981e+01 4.647705006516581472e-01 -8.749225421997289809e-01 2.628940606021878512e+00 7.439764424135092646e+00 3.992967726190472244e-01 1.087449129673897091e-01 -1.495442000000000007e+04
5.580560910126387775e+00 3.971356408398813986e-01 -2.589166045568183638e-01 1.186302519755322456e+09 3.403269722349421045e+01 9.402260829380746365e-01 -8.315816706403803549e-01 1.777644585113739684e+00 7.532718548325354035e+00 6.265259080101475142e-01 2.262046773551856793e-01 -1.495439999999999964e+04
3.453792990769383398e+00 3.515064117783969211e-01 -2.176605041223831638e-01 1.186302519752787590e+09 3.041550711397016826e+01 5.651940671196475918e-01 -7.936343797650993181e-01 5.134861033639157579e-01 7.134802608362907250e+00 1.081880307085892300e-02 5.622745163983944305e-01 -1.495439999999999964e+04
3.625531968568937113e+00 7.177220288077262866e-01 8.529340739280726058e-02 1.186302519754314899e+09 3.380930001830479625e+01 7.504303139791496102e-01 9.394212546864423308e-01 2.679576241754247690e+00 7.311218383728785852e+00 3.043823209817584363e-01 5.308788009125327001e-01 -1.495438999999999942e+04
6.251865476858292858e+00 2.854638856195184093e-01 -2.447217777743751765e-01 1.186302519756532192e+09 3.274606764830582506e+01 8.331356725063977509e-01 -8.582267552482243378e-01 2.114170306276635714e+00 7.369634228158832734e+00 2.193963525730715791e-01 6.487153078839282827e-01 -1.495437000000000080e+04
4.180561717812206091e+00 5.593236718432341714e-01 -5.803321687292992137e-02 1.186302519755193949e+09 3.141891313857207990e+01 8.770397346770291147e-01 -9.544103937564726303e-01 9.508191085349437799e-01 7.311462469106157158e+00 2.842725485681200648e-01 2.067216151601408702e-03 -1.495436000000000058e+04
3.842497226139698352e+00 3.166086960490003821e-01 -3.468286284971817679e-01 1.186302519753209829e+09 3.385764386452210317e+01 4.147272963463305429e-01 -7.244787902070702890e-01 8.620896205265472512e-01 7.112438570301969243e+00 5.917904190453990854e-01 7.544664205838805260e-02 -1.495435000000000036e+04
4.641863200021197677e+00 5.049858235247899341e-01 -2.300289213909943731e-01 1.186302519750939369e+09 3.186639883725105094e+01 4.354058882989896295e-01 -5.251964163192630597e-01 2.130778776255297213e+00 6.416008821688142127e+00 1.670713554945950641e-01 7.686321778661384663e-01 -1.495434000000000015e+04
5.358117863978365314e+00 3.547375242424207209e-01 -1.694712844497950344e-01 1.186302519752665758e+09 3.140094508700174103e+01 5.111915270889633156e-01 -6.934069160755669259e-01 2.703302158104683439e+00 7.180640960602558742e+00 2.252071545260045660e-01 1.510496053747661382e-01 -1.495430999999999949e+04
1.215567366582844588e+00 5.308045854043418332e-01 -3.533659045407415711e-01 1.186302519752471447e+09 3.113104831320927701e+01 9.502473496655469143e-01 9.703149837051483484e-01 2.080323794126781589e+00 7.131222948729035949e+00 1.415318533692149217e-01 3.863651619242444712e-01 -1.495429000000000087e+04
5.316949800920697911e+00 4.369747375599692951e-01 -3.357990615622405972e-01 1.186302519751014233e+09 3.355278041221536967e+01 6.382634459440352792e-01 -9.354832452266711451e-01 2.418676853728547904e+00 7.292766222354259753e+00 4.211242229240518276e-01 7.980161614455612284e-02 -1.495427000000000044e+04
2.670697229098832004e+00 3.834262539178019957e-01 -4.646335991154699752e-01 1.186302519750309229e+09 3.261788749699386614e+01 6.245194734065088182e-01 9.687278891503393607e-01 4.519741088249672883e-02 7.311078313080201063e+00 3.806144838983580581e-01 2.462142379654624624e-01 -1.495427000000000044e+04
4.426972719115901178e+00 2.726914423602993520e-01 -3.819984434691794939e-01 1.186302519751934052e+09 3.107987986078865816e+01 6.395121036452002805e-01 -9.983150311293251811e-01 1.158555347286216453e+00 7.350233417470061426e+00 7.238645767886393856e-02 4.218284602263205896e-01 -1.495422999999999956e+04
4.830495345173127397e+00 4.399819994979290438e-01 -6.776529125404562315e-02 1.186302519755392313e+09 3.319167619797014623e+01 5.508521101271003362e-01 -8.246422066737310042e-01 1.625853937687308903e+00 7.105189311206654423e+00 4.904851350599196413e-01 1.648098060763376338e-01 -1.495422999999999956e+04
1.329772284570941987e-01 2.561047342791576420e-01 -3.864342392786678237e-01 1.186302519751247406e+09 3.081148438941451673e+01 3.851738558793393330e-01 -8.346984419437194491e-01 5.529919062079911019e-01 7.273992329150861025e+00 2.457858189005761862e-01 4.079022133411506768e-01 -1.495419000000000051e+04
1.130812771662245420e-01 4.499934870839245593e-01 -1.021783109355300784e-01 1.186302519756551743e+09 2.989236214268237291e+01 7.616620326615873848e-01 -7.801458286216162996e-01 2.427731804859893039e+00 7.228572212327071256e+00 1.792461362165627403e-01 1.465230885028170338e-01 -1.495415999999999985e+04
5.700340681163166501e+00 4.031454993331045067e-01 -7.271717059127863481e-02 1.186302519755804300e+09 3.206584571551612584e+01 4.306697492774490543e-01 -8.408701418323405452e-01 2.681911385190481223e+00 7.055553778202216186e+00 3.824203529266193557e-01 3.234924626403498094e-01 -1.495412999999999920e+04
6.029872996287862108e+00 3.457607156132139758e-01 -2.432134737770196009e-01 1.186302519753667355e+09 2.902149193946361549e+01 4.596905556919611557e-01 -8.669246850605226706e-01 2.939990000357112443e+00 7.302526376458043700e+00 1.651452265585006129e-01 7.328234824162413452e-02 -1.495412999999999920e+04
4.633795536046018348e+00 4.226813443436363560e-01 -4.278545273448787767e-01 1.186302519751168013e+09 3.480730861349187677e+01 6.948233091472180156e-01 -7.076065601964068863e-01 8.173616624953737864e-01 6.941084765526380984e+00 6.681181253384186336e-01 2.234509445231964431e-01 -1.495412999999999920e+04
4.529409388304686424e+00 3.958045795193149141e-01 -2.433931592956155299e-01 1.186302519754306078e+09 3.421639394231036135e+01 9.021402782983858337e-01 -7.855895169128280786e-01 1.015570956003684966e+00 6.951437986036419936e+00 4.039985465529308817e-01 3.343166511374622840e-01 -1.495411000000000058e+04
4.110626566292711281e+00 4.704832050953723921e-01 -2.548227296418492660e-01 1.186302519752224445e+09 3.138447345849169778e+01 4.004118895578823167e-01 -4.998841183622694251e-01 1.647015279563979417e+00 6.444732334952997022e+00 3.030490994840346342e-01 1.937000370847252184e-01 -1.495404999999999927e+04
1.442532368730154557e+00 5.430303190891406784e-01 -3.841710275627738813e-01 1.186302519750653744e+09 2.937034762012497424e+01 6.133323040655769276e-01 7.367785390176597726e-01 9.207866954875573162e-01 6.788587926562776431e+00 9.302996834939689097e-02 1.673474567673007007e-02 -1.495404000000000087e+04
4.872312938757633383e+00 2.743968476926730848e-01 -4.716702514035133742e-01 1.186302519750835419e+09 3.578538729134305640e+01 9.408758341959860827e-01 -9.085626664238689587e-01 1.525436529318273449e+00 7.538389061771146871e+00 7.156254545668622180e-01 1.151168297756487990e-01 -1.495396999999999935e+04
5.080714605227019121e+00 1.053280078845431289e+00 1.356095403803446731e-01 1.186302519750385046e+09 3.159392798541477276e+01 5.787040681697548372e-01 9.296228218871760429e-01 1.751134070513523433e+00 7.040591116922724879e+00 4.504318822621078966e-01 1.087909551447047846e-01 -1.495395999999999913e+04
1.532879498628966886e+00 3.739186147101664637e-01 -3.169271512542063407e-01 1.186302519753081560e+09 3.251291895283794275e+01 9.093028142526800028e-01 -9.344259013961075944e-01 1.505642992852322504e+00 7.527995351219259668e+00 3.274738195927702766e-01 1.537227758729494131e-01 -1.495394000000000051e+04
1.145241519227681470e+00 2.357602236328525391e-01 -4.658851517196272440e-01 1.186302519752572536e+09 3.248848419743385563e+01 6.001365143465291485e-01 -8.245287347297914904e-01 3.258610213033081848e-01 7.270879784803135237e+00 3.342349880053995803e-01 6.002091515602028249e-01 -1.495394000000000051e+04
6.214958286498390549e+00 1.898172002625492516e-01 -5.105845634992106641e-01 1.186302519751546860e+09 3.257484255426683717e+01 8.259118092749266893e-01 -8.565125087538959514e-01 2.740313153727347739e+00 7.136089855004513538e+00 3.336803438093385865e-01 3.055598588017100492e-01 -1.495390999999999985e+04
5.193151239440203071e+00 2.616844471418817153e-01 -4.182377035265529286e-01 1.186302519752440929e+09 3.482549088250157610e+01 7.195853059286217990e-01 -9.590436946266532869e-01 1.640860661277674826e+00 7.640827718171632199e+00 7.456349126464624222e-01 7.113000689377703412e-02 -1.495390999999999985e+04
2.748695249908399862e+00 3.043684476506107739e-01 -4.767954104689195449e-01 1.186302519751832247e+09 3.430698811533772385e+01 8.908279266672423091e-01 -2.429554758930545233e-01 2.321831154320372015e+00 6.586832784150494113e+00 3.683045803432739018e-01 4.022197373978056989e-01 -1.495388999999999942e+04
4.470657757712879210e+00 4.386869313017195404e-01 -3.574887269218073316e-01 1.186302519751767397e+09 3.306354356358519908e+01 6.868755531878696363e-01 9.257499976240081141e-01 1.488970981762426149e+00 7.106970255653683566e+00 4.156713406090567497e-01 2.600030240168241247e-01 -1.495387999999999920e+04
4.019761357395804424e+00 2.700280506849118134e-01 -3.732686807825476016e-01 1.186302519752298594e+09 3.067020844738650354e+01 4.239108411528184628e-01 -8.420134951538283952e-01 1.036273535686806690e+00 7.333484098252137429e+00 2.518812762272570338e-01 4.360815069175085767e-01 -1.495387000000000080e+04
4.034089272763552003e+00 2.778453446375516722e-01 -3.578256077359204812e-01 1.186302519751974344e+09 3.557756049729762537e+01 8.605687771654787488e-01 -8.711995433401616973e-01 1.103699695160384575e+00 7.214557051127461484e+00 2.010139452669736371e-01 6.200149672796781974e-01 -1.495382999999999993e+04
6.101529498735995816e+00 5.353906831602851524e-01 -2.499519426233231256e-01 1.186302519751586437e+09 3.044372743852892071e+01 5.506871784603359909e-01 -8.083185060676747469e-01 1.357875011561895384e-01 6.692877182235137390e+00 6.054759046086657243e-02 3.228375381291681001e-01 -1.495382999999999993e+04
1.008098712117893703e+00 7.339751204997853051e-01 1.436888470412702457e-01 1.186302519753754139e+09 2.883203514016928537e+01 4.033220421430463998e-01 9.859479462969634733e-01 1.471152595376418626e+00 7.089643875805474948e+00 1.390206755001383021e-02 5.410549908165372957e-01 -1.495382999999999993e+04
6.237261199210125895e+00 3.409976515055011537e-01 -3.756669096321890722e-01 1.186302519750750542e+09 3.219905403302334435e+01 4.303618966712727256e-01 -9.244718022838505078e-01 3.178144298995320693e-01 7.062601308912348053e+00 4.349914286194926372e-01 1.674261140668263925e-01 -1.495382999999999993e+04
6.142768774504008711e+00 4.294803579833048057e-01 -4.380795607155089089e-01 1.186302519751423836e+09 3.254577337757725530e+01 9.506944067321539960e-01 7.551837183250627028e-01 3.088145579598021495e+00 7.128553665494077762e+00 2.622077591792290052e-01 3.496761000042826195e-01 -1.495381999999999971e+04
4.573720580001992886e+00 3.563074179499357008e-01 -4.853980559382586879e-01 1.186302519750611782e+09 3.440637423094313618e+01 6.773336483674285979e-01 -7.867769181583239568e-01 9.414155018232878147e-01 7.378307621033547647e+00 3.939123111666163468e-01 5.885090844840790147e-01 -1.495380999999999949e+04
5.804162884370080100e+00 2.677682219378113571e-01 -4.451821860836764344e-01 1.186302519751912594e+09 3.718355264578600128e+01 7.143328482474556873e-01 -4.263197705941021987e-01 2.678140606582339878e+00 6.952739968800273118e+00 7.649589565001998492e-01 1.437220447027546255e-01 -1.495379999999999927e+04
5.812885381729832046e-01 1.947975686774897075e-01 -3.750035659093297613e-01 1.186302519753157616e+09 3.159109685833818659e+01 7.815206377119908732e-01 -8.401098744504112981e-01 2.924609337336049331e-01 7.122246697884544453e+00 3.352417694040379370e-01 4.731572374362939121e-02 -1.495379000000000087e+04
4.919780276564229560e+00 3.075343557312356646e-01 -4.417360840827835311e-01 1.186302519752009869e+09 3.510811436515219697e+01 9.868822991085987040e-01 -5.495969626324402890e-01 8.254593622634015526e-01 6.974283331103376504e+00 3.616463826961438532e-01 6.375308628456008986e-01 -1.495378000000000065e+04
1.063793229991312650e+00 3.712143482171683662e-01 -1.377345377335022214e-01 1.186302519753216982e+09 2.688003439417610352e+01 2.771676004299187257e-01 -4.985063074375229442e-01 2.277885965236148280e+00 6.442672529016044258e+00 1.012049306835242652e-03 3.482922097104768078e-01 -1.495376000000000022e+04
3.471942504390757911e+00 2.391250174848765231e-01 -3.626860964766916440e-01 1.186302519751836777e+09 3.282127262310880411e+01 6.630013143068863579e-01 -7.936009323588394393e-01 5.230416511913694722e-01 7.354125916855046796e+00 8.317397325821240806e-02 6.420682447454688635e-01 -1.495371999999999935e+04
5.676329805143493168e+00 3.687549504889738872e-01 -3.349371697495071021e-01 1.186302519753287554e+09 3.412773535879374975e+01 7.788391390047193497e-01 -8.945690719979022543e-01 1.830679806392829567e+00 7.513433751001550753e+00 4.059687442554947845e-01 4.841237934576072544e-01 -1.495368000000000029e+04
3.032775672001465139e+00 4.148620717615956188e-01 -4.359518083454373416e-01 1.186302519750886202e+09 3.168117286600700666e+01 6.122161180826199978e-01 -8.713167337888692021e-01 2.370226328719818198e+00 7.210915935038834768e+00 2.062360119213249854e-01 5.938792942484591997e-01 -1.495363999999999942e+04
4.165539869547433938e+00 1.303662730665182956e-01 -3.504589564254960155e-01 1.186302519755446434e+09 3.065960599952157395e+01 5.094036108015532749e-01 -5.577294048061098852e-01 7.047568837022801791e-01 6.846477920240070070e+00 2.215052147592331822e-01 3.519523541333859362e-01 -1.495362999999999920e+04
4.545305501066333242e+00 2.039327211338596846e-01 -3.827832321075950173e-01 1.186302519753414154e+09 3.370344951617990148e+01 6.075529724294844724e-01 -9.765322211816578335e-01 1.041788635290133103e+00 7.186565895144120475e+00 5.014868662363786145e-01 3.119290418309961788e-01 -1.495360000000000036e+04
2.251920176123536788e+00 3.717740277246155411e-01 -1.158017830990912406e-01 1.186302519756082296e+09 3.323458719030555386e+01 8.769306062255353140e-01 -8.410579279794135887e-01 1.522809331036782510e+00 7.444234292750507187e+00 4.906282072405342420e-01 2.833727192301602749e-01 -1.495359000000000015e+04
9.315571814706659071e-01 3.773140141664295677e-01 -2.525562550930088301e-01 1.186302519755400419e+09 2.939881235424691752e+01 4.749110568777817898e-01 -5.973726110960932978e-01 4.307156951542072121e-01 6.704815344963360069e+00 3.615918153947317998e-02 7.576842389831000002e-01 -1.495357999999999993e+04
7.320352262655979159e-01 1.894252143589862658e-01 -5.010964096786322264e-01 1.186302519750460148e+09 3.289421110371507240e+01 5.438334301103342483e-01 -9.986211592701477180e-01 6.375418779029885519e-01 7.461936458818724027e+00 2.711280943634220564e-01 5.168827088949785598e-01 -1.495356999999999971e+04
3.282817875147064690e+00 2.315977811764052818e-01 -4.455742373410352952e-01 1.186302519750659943e+09 3.924014608539589233e+01 9.237700475306521719e-01 -4.885737197113146357e-01 4.818476196005141432e-01 6.809166682941083515e+00 6.526426794240193230e-01 4.119786525291050938e-01 -1.495355999999999949e+04
3.407022179418484509e+00 4.390189060997097825e-01 -2.128060950399934814e-01 1.186302519753583193e+09 3.204488814186539969e+01 7.586037146853431556e-01 -8.685263596429138033e-01 1.406721182375524071e-01 7.400878785622729161e+00 2.600297840630550472e-01 2.213576312636838517e-01 -1.495354999999999927e+04
4.737217153440567152e+00 2.687751527741369384e-01 -4.352366405643413594e-01 1.186302519751435041e+09 3.675344624066532617e+01 8.055582221750597904e-01 -7.599415044828852217e-01 1.510662939251260051e+00 7.147651226067333496e+00 5.619528863868222812e-01 3.908568761369057842e-01 -1.495354000000000087e+04
5.586644837497813043e+00 3.418745052418294961e-01 -4.488893313153916598e-01 1.186302519751188278e+09 2.915670940738397121e+01 3.651175185334939455e-01 -6.000358650030972463e-01 2.723828507962908319e+00 6.776621759321603378e+00 9.075329772146292773e-02 7.173376150670013329e-01 -1.495353000000000065e+04
5.888363246502370529e+00 4.697708022625570745e-01 -3.854807391543045303e-01 1.186302519751344204e+09 3.261946971786384353e+01 5.108704413569693514e-01 -5.616857654399129984e-01 2.501701091442494640e+00 6.947842857193650801e+00 4.901704351682698579e-01 1.042937263629438449e-01 -1.495353000000000065e+04
3.773268828616485049e+00 3.609214916232485471e-01 -2.601091256314633227e-01 1.186302519751690626e+09 3.325776446882269255e+01 4.645770156312197807e-01 -8.915415201689773639e-01 1.056049393298883698e+00 7.263058702810207379e+00 4.978919932861821662e-01 1.285507474209152956e-01 -1.495353000000000065e+04
1.638757284767719646e+00 3.392975471600370718e-01 -3.227934250607030764e-01 1.186302519752053499e+09 3.378663405399212394e+01 5.665725037055878710e-01 -9.963230295192526675e-01 1.722876514470165210e+00 7.416088325135722137e+00 3.460456839524921335e-01 4.927810390782718653e-01 -1.495351000000000022e+04
5.440507780667009463e+00 4.585700961622714011e-01 -1.952962828336841927e-01 1.186302519753789663e+09 3.171352334319260891e+01 5.201065066530627945e-01 -9.061600469277950598e-01 2.186261332941814128e+00 7.095228160402161421e+00 9.676898648275911174e-02 7.308059471893060266e-01 -1.495347999999999956e+04
5.525275969988409086e-01 3.067326394467381201e-01 -5.113554990165233294e-01 1.186302519750292301e+09 3.292478720623830668e+01 6.097167940448234846e-01 -8.838699311759915522e-01 8.755473054677635758e-02 7.413179789565440103e+00 2.451542795714176937e-01 6.031449198273788337e-01 -1.495347999999999956e+04
5.178772593948397507e+00 3.268672225698023293e-01 -2.661263495197954687e-01 1.186302519755445242e+09 3.109418575125054929e+01 7.720737364687738635e-01 -9.940426249541410852e-01 1.353590051608426048e+00 7.479450677204845022e+00 3.942071114200745852e-01 3.873847627571863628e-02 -1.495345000000000073e+04
1.176509451295961517e+00 3.616787694586389712e-01 -1.749136691847109903e-01 1.186302519755775213e+09 3.270997687875208015e+01 4.947647260694307825e-01 -6.683748103981239641e-01 1.079617571281979549e+00 7.159842100836108614e+00 3.868410856453284863e-01 4.584219586038386640e-01 -1.495344000000000051e+04
3.921129965153451025e+00 3.483805649270156346e-01 -4.203152696379650610e-01 1.186302519751622200e+09 3.054914927282188586e+01 5.867508679407911210e-01 9.859512642961825168e-01 1.779828837450214030e+00 7.219500624600297733e+00 1.425359655706056605e-01 2.790005567473448633e-01 -1.495344000000000051e+04
5.598436500791036385e-01 4.591745330690545357e-01 -2.652218431190526138e-01 1.186302519751789570e+09 3.395386577092669711e+01 9.961618810697687731e-01 -5.961300353237333205e-01 3.135418084988945697e-01 7.054663344956436433e+00 9.960498795176650488e-02 6.645965022013684553e-01 -1.495343000000000029e+04
4.352967062535540776e+00 3.617429100581423529e-01 -2.236757661027746480e-01 1.186302519755223989e+09 3.233605215620229956e+01 8.128474384426389587e-01 -5.511634389546500312e-01 9.357168429785237551e-01 6.953773792316189528e+00 3.556034883185392736e-01 1.553084747956584022e-01 -1.495339999999999964e+04
3.971089740428634052e+00 3.523659286561021120e-01 -3.878628181455062163e-01 1.186302519751125813e+09 3.433729300829948272e+01 7.671452926269768380e-01 -6.892039480259650741e-01 2.621930183648439328e-01 7.299471748085403888e+00 5.632043508730516512e-01 2.892448325257601094e-01 -1.495338999999999942e+04
